id,key,value,type
3772756744,website,https://www.harborcourthotel.com/,regular
3772756744,wheelchair,yes,regular
3773604715,city,San Francisco,addr
3773604715,housenumber,139,addr
3773604715,street,Steuart Street,addr
3773607114,emergency,fire_hydrant,regular
3773607785,emergency,fire_hydrant,regular
3773607786,emergency,fire_hydrant,regular
3773613745,emergency,fire_hydrant,regular
3775862458,housenumber,181,addr
3775862458,street,Steuart Street,addr
3775862557,housenumber,199,addr
3775862557,street,Steuart Street,addr
3779128032,amenity,bicycle_parking,regular
3779128032,bicycle_parking,rack,regular
3779128032,capacity,10,regular
3779138947,city,San Francisco,addr
3779138947,housenumber,201,addr
3779138947,postcode,94105,addr
3779138947,state,CA,addr
3779138947,street,Spear Street,addr
3779138947,entrance,main,regular
3779138949,city,San Francisco,addr
3779138949,housenumber,201,addr
3779138949,postcode,94105,addr
3779138949,state,CA,addr
3779138949,street,Spear Street,addr
3779138949,entrance,service,regular
3779623446,amenity,parking_entrance,regular
3785433057,city,San Francisco,addr
3785433057,housenumber,281,addr
3785433057,postcode,94103,addr
3785433057,street,9th Street,addr
3785433057,craft,sign_painter,regular
3785433057,name,New Bohemia Signs,regular
3789606760,city,San Francisco,addr
3789606760,housenumber,1246,addr
3789606760,state,CA,addr
3789606760,street,Folsom Street,addr
3789606760,amenity,arts_centre,regular
3789606760,name,arc gallery & studios,regular
3789688057,amenity,cafe,regular
3789688057,cuisine,coffee_shop,regular
3789688057,name,Vega,regular
3793202781,city,San Francisco,addr
3793202781,housenumber,123,addr
3793202781,postcode,94105,addr
3793202781,street,2nd Street,addr
3793202781,amenity,restaurant,regular
3793202781,cuisine,indian,regular
3793202781,delivery,yes,regular
3793202781,name,North India,regular
3793202781,opening_hours,10 AM to 11 PM,regular
3793202781,phone,+1 415 348 1234,regular
3793202781,website,northindiasf.com,regular
3799946959,city,San Francisco,addr
3799946959,housenumber,2140,addr
3799946959,postcode,94123,addr
3799946959,street,Union Street,addr
3799946959,amenity,bar,regular
3799946959,food,yes,regular
3799946959,internet_access,wlan,regular
3799946959,name,The Brixton,regular
3799946959,outdoor_seating,yes,regular
3799946959,phone,+1 (415) 409-1114,regular
3799946959,website,https://www.brixtonsf.com/,regular
3799971065,city,San Francisco,addr
3799971065,housenumber,218,addr
3799971065,postcode,94103,addr
3799971065,state,CA,addr
3799971065,street,9th Street,addr
3799971066,city,San Francisco,addr
3799971066,housenumber,220,addr
3799971066,postcode,94103,addr
3799971066,state,CA,addr
3799971066,street,9th Street,addr
3799971066,name,Desmoto Sport,regular
3799971066,shop,motorcycle,regular
3799971167,city,San Francisco,addr
3799971167,housenumber,1301,addr
3799971167,postcode,94103,addr
3799971167,state,CA,addr
3799971167,street,Howard Street,addr
3799971167,name,Rolo SOMA,regular
3799971167,shop,clothes,regular
3799971168,city,San Francisco,addr
3799971168,housenumber,1309,addr
3799971168,postcode,94103,addr
3799971168,state,CA,addr
3799971168,street,Howard Street,addr
3799971168,name,Chantal Guillon,regular
3799971168,shop,bakery,regular
3806522965,name,Hotel metropolis,regular
3806522965,tourism,hotel,regular
3808454916,city,San Francisco,addr
3808454916,housenumber,1544,addr
3808454916,postcode,94109,addr
3808454916,street,California Street,addr
3808454916,name,The Stanley Hotel,regular
3808454916,tourism,hotel,regular
3808454917,amenity,restaurant,regular
3808454917,cuisine,international,regular
3808454917,name,La Mama Pizza and Kitchen,regular
3808454918,name,Ian's Formal Wear,regular
3808454918,shop,clothes,regular
3808454919,city,San Francisco,addr
3808454919,housenumber,1540,addr
3808454919,postcode,94109,addr
3808454919,street,California Street,addr
3808454919,amenity,veterinary,regular
3808454919,name,Nob Hill Cat Clinic and Hospital,regular
3814451006,crossing,traffic_signals,regular
3814451006,highway,crossing,regular
3821751223,city,San Francisco,addr
3821751223,housenumber,1140,addr
3821751223,postcode,94103,addr
3821751223,state,CA,addr
3821751223,street,Harrison Street,addr
3821751223,name,German Motors Collision Center,regular
3828742814,city,San Francisco,addr
3828742814,housenumber,91,addr
3828742814,postcode,94111,addr
3828742814,state,CA,addr
3828742814,street,Drumm Street,addr
3828742814,amenity,restaurant,regular
3828742814,cuisine,Mediterranean_grill,regular
3828742814,name,Oasis Grill,regular
3828742814,takeaway,only,regular
3828742814,website,https://oasisgrill.com,regular
3835270029,entrance,yes,regular
3835270032,entrance,yes,regular
3835270039,entrance,yes,regular
3836473660,amenity,fountain,regular
3836814559,barrier,gate,regular
3836814563,barrier,gate,regular
3837730957,housenumber,955,addr
3837730957,street,Oak Street,addr
3838259590,amenity,fountain,regular
3838515959,barrier,gate,regular
3838515960,barrier,gate,regular
3855175766,city,San Francisco,addr
3855175766,housenumber,619,addr
3855175766,street,7th Street,addr
3855175766,name,Yamamar Architects,regular
3855175766,office,architect,regular
3855175870,city,San Francisco,addr
3855175870,housenumber,617,addr
3855175870,street,7th Street,addr
3855175870,craft,locksmith,regular
3855175870,name,Mainline Security,regular
3855175871,city,San Francisco,addr
3855175871,housenumber,620,addr
3855175871,postcode,94103,addr
3855175871,street,7th Street,addr
3855429857,city,San Francisco,addr
3855429857,housenumber,580,addr
3855429857,postcode,94103,addr
3855429857,street,7th Street,addr
3855429858,city,San Francisco,addr
3855429858,housenumber,370,addr
3855429858,postcode,94103,addr
3855429858,street,Langton Street,addr
3855429859,city,San Francisco,addr
3855429859,housenumber,360,addr
3855429859,postcode,94103,addr
3855429859,street,Langton Street,addr
3855429860,city,San Francisco,addr
3855429860,housenumber,828,addr
3855429860,postcode,94103,addr
3855429860,state,CA,addr
3855429860,street,Brannan Street,addr
3855429957,city,San Francisco,addr
3855429957,housenumber,808,addr
3855429957,postcode,94103,addr
3855429957,street,Brannan Street,addr
3855429958,city,San Francisco,addr
3855429958,housenumber,372,addr
3855429958,postcode,94103,addr
3855429958,street,Langton Street,addr
3855429959,city,San Francisco,addr
3855429959,housenumber,374,addr
3855429959,postcode,94103,addr
3855429959,street,Langton Street,addr
3855429960,city,San Francisco,addr
3855429960,housenumber,301,addr
3855429960,postcode,94103,addr
3855429960,state,CA,addr
3855429960,street,Langton Street,addr
3855429961,city,San Francisco,addr
3855429961,housenumber,309,addr
3855429961,postcode,94103,addr
3855429961,state,CA,addr
3855429961,street,Langton Street,addr
3855430057,city,San Francisco,addr
3855430057,housenumber,303,addr
3855430057,postcode,94103,addr
3855430057,state,CA,addr
3855430057,street,Langton Street,addr
3855430058,city,San Francisco,addr
3855430058,housenumber,305,addr
3855430058,postcode,94103,addr
3855430058,state,CA,addr
3855430058,street,Langton Street,addr
3855430157,city,San Francisco,addr
3855430157,housenumber,307,addr
3855430157,postcode,94103,addr
3855430157,state,CA,addr
3855430157,street,Langton Street,addr
3855430158,city,San Francisco,addr
3855430158,housenumber,311,addr
3855430158,postcode,94103,addr
3855430158,state,CA,addr
3855430158,street,Langton Street,addr
3855430257,city,San Francisco,addr
3855430257,housenumber,826,addr
3855430257,postcode,94103,addr
3855430257,state,CA,addr
3855430257,street,Brannan Street,addr
3855454683,city,San Francisco,addr
3855454683,housenumber,840,addr
3855454683,postcode,94103,addr
3855454683,state,CA,addr
3855454683,street,Brannan Street,addr
3855454683,internet_access,wlan,regular
3855454683,name,REI Outdoor & Camping,regular
3855454683,opening_hours,Mo-Fr 10:00-21:00; Sa 10:00-20:00; Su 10:00-19:00,regular
3855454683,operator,REI,regular
3855454683,phone,+1 415-934-1938,regular
3855454683,shop,outdoor,regular
3855454683,website,https://www.rei.com/,regular
3855454684,access,yes,regular
3855454684,entrance,yes,regular
3855454686,access,yes,regular
3855454686,entrance,main,regular
3855454686,wheelchair,yes,regular
3860557670,amenity,bench,regular
3860557688,crossing,unmarked,regular
3860557688,highway,crossing,regular
3860557695,amenity,toilets,regular
3860562971,crossing,uncontrolled,regular
3860562971,highway,crossing,regular
3860562971,kerb,lowered,regular
3860562972,crossing,traffic_signals,regular
3860562972,highway,crossing,regular
3860562974,crossing,uncontrolled,regular
3860562974,highway,crossing,regular
3860562974,kerb,lowered,regular
3869520373,leisure,picnic_table,regular
3869520374,leisure,picnic_table,regular
3869520375,leisure,picnic_table,regular
3869520376,leisure,picnic_table,regular
3869520377,natural,tree,regular
3869520378,natural,tree,regular
3869520379,natural,tree,regular
3869520380,playground,slide,regular
3869559835,city,San Francisco,addr
3869559835,housenumber,1800,addr
3869559835,postcode,94109,addr
3869559835,state,CA,addr
3869559835,street,Hyde Street,addr
3869559835,amenity,cafe,regular
3869559835,name,The Soap Box Cafe,regular
3873879795,housenumber,610,addr
3873879795,street,Geary Street,addr
3873879795,name,Adante Hotel,regular
3873879795,phone,(415) 673-9221,regular
3873879795,tourism,hotel,regular
3873879795,website,https://www.adantehotel.com/,regular
3873879796,name,Addy's Hair Salon,regular
3873879796,phone,(415) 441-4731,regular
3873879796,shop,hairdresser,regular
3873879796,website,https://www.addyhairsalon.com/,regular
3873879797,amenity,restaurant,regular
3873879797,name,Chez Maman Restaurant,regular
3873879797,phone,415-655-9542,regular
3873879797,website,http://www.chezmamansf.com/,regular
3873879798,housenumber,409,addr
3873879798,street,Gough Street,addr
3873879798,amenity,restaurant,regular
3873879798,name,Dobbs Ferry Restaurant,regular
3873879798,phone,415.551.7700,regular
3873879798,website,https://www.dobbsferrysf.com/,regular
3873879799,housenumber,320,addr
3873879799,street,Fell Street,addr
3873879799,name,Fatted Calf,regular
3873879799,phone,(415) 400-5614,regular
3873879799,shop,butcher,regular
3873879799,website,http://www.fattedcalf.com/,regular
3873879800,housenumber,324,addr
3873879800,street,Fell Street,addr
3873879800,name,Hair of the Gods,regular
3873879800,shop,hairdresser,regular
3873879801,housenumber,744,addr
3873879801,street,Harrison Street,addr
3873879802,housenumber,750,addr
3873879802,street,Harrison Street,addr
3873879803,housenumber,417,addr
3873879803,street,Gough Street,addr
3873879803,name,Hayes Valley Inn,regular
3873879803,zh,海耶斯谷酒店,name
3873879803,phone,415-431-9131,regular
3873879803,tourism,hotel,regular
3873879803,website,http://www.hayesvalleyinn.com/,regular
3873879804,housenumber,326,addr
3873879804,street,Fell Street,addr
3873879804,books,comics,regular
3873879804,name,Isotope - The Comic Book Lounge,regular
3873879804,phone,415.621.6543,regular
3873879804,shop,books,regular
3873879804,website,http://isotopecomics.com/,regular
3873879805,housenumber,1018,addr
3873879805,street,Mission Street,addr
3873879805,name,Kean Hotel,regular
3873879805,tourism,hotel,regular
3873879806,housenumber,575,addr
3873879806,street,Geary Street,addr
3873879806,name,La Vie Nail Spa,regular
3873879806,phone,+1 415-775-7373,regular
3873879806,shop,beauty,regular
3873879806,website,https://www.facebook.com/LaVieNailsonGeary/,regular
3873879807,name,Nazareth Hotel,regular
3873879807,tourism,hotel,regular
3873879826,housenumber,480,addr
3873879826,street,Geary Street,addr
3873879826,name,Touchstone Hotel,regular
3873879826,phone,(415) 771-1600,regular
3873879826,tourism,hotel,regular
3873879826,website,http://www.thetouchstone.com/,regular
3873879827,housenumber,432,addr
3873879827,street,Geary Street,addr
3873879827,name,Union Square Plaza Hotel,regular
3873879827,phone,415-776-7585,regular
3873879827,tourism,hotel,regular
3873879827,website,https://www.usphotel.com/,regular
3873879828,name,Warwick San Francisco,regular
3873879828,phone,+1 415-928-7900,regular
3873879828,tourism,hotel,regular
3873879828,website,https://warwickhotels.com/san-francisco/,regular
3875122060,city,San Francisco,addr
3875122060,housenumber,2800,addr
3875122060,postcode,94115,addr
3875122060,state,CA,addr
3875122060,street,California Street,addr
3875122060,amenity,restaurant,regular
3875122060,name,Scopo Divino,regular
3875122060,phone,415-928-3728,regular
3875122060,website,https://www.scopodivino.com/,regular
3875122062,housenumber,1801,addr
3875122062,street,Divisadero Street,addr
3875122062,amenity,clinic,regular
3875122062,speciality,general,healthcare
3875122062,name,Urgent Care,regular
3875122062,operator,Dignity Health,regular
3875122063,housenumber,1901,addr
3875122063,street,Divisadero Street,addr
3875122063,amenity,restaurant,regular
3875122063,cuisine,thai,regular
3875122063,name,My Ivy,regular
3881440384,city,San Francisco,addr
3881440384,housenumber,525,addr
3881440384,street,Hayes Street,addr
3881440384,name,Flight 001,regular
3881440384,opening_hours,Mo-Sa 11:00-19:00; Su 11:00-18:00,regular
3881440384,phone,415-487-1001,regular
3881440384,shop,electronics,regular
3881440384,website,https://flight001.com/,regular
3881440384,wheelchair,yes,regular
3881440385,city,San Francisco,addr
3881440385,housenumber,1455,addr
3881440385,street,Fillmore Street,addr
3881440385,leisure,sports_centre,regular
3881440385,leisure_1,swimming_pool,regular
3881440385,name,Fitness SF,regular
3881440385,opening_hours,Mo-Sa 05:00-22:00; Su 08:00-20:00,regular
3881440385,phone,415-348-6377,regular
3881440385,website,https://fitnesssf.com/,regular
3882858057,city,San Francisco,addr
3882858057,housenumber,456,addr
3882858057,postcode,94104,addr
3882858057,state,CA,addr
3882858057,street,Montgomery Street,addr
3882858057,amenity,embassy,regular
3882858057,country,CH,regular
3882858057,diplomatic,consulate_general,regular
3882858057,name,Consulate General of Switzerland in San Francisco,regular
3883601143,city,San Francisco,addr
3883601143,housenumber,237,addr
3883601143,postcode,94117,addr
3883601143,state,CA,addr
3883601143,street,Fillmore Street,addr
3883601143,amenity,restaurant,regular
3883601143,cuisine,chinese,regular
3883601143,name,Iza Ramen,regular
3891920943,housenumber,550,addr
3891920943,street,Kearny Street,addr
3891920943,description,non profit,regular
3891920943,name,United Way Bay Area,regular
3891920943,office,ngo,regular
3891920943,website,https://uwba.org/,regular
3894030734,city,San Francisco,addr
3894030734,housenumber,303,addr
3894030734,postcode,94107,addr
3894030734,state,CA,addr
3894030734,street,303 Second Street,addr
3894030734,amenity,restaurant,regular
3894030734,cuisine,regional,regular
3894030734,name,Red Dog,regular
3894030734,opening_hours,Monday – Friday 11:30am – 10pm Saturday 10am – 10pm Sunday 10am – 9pm,regular
3894030734,phone,+1 415-692-0211,regular
3894030734,website,http://reddogrestaurant.com/,regular
3894036010,city,San Francisco,addr
3894036010,housenumber,303,addr
3894036010,postcode,94107,addr
3894036010,state,CA,addr
3894036010,street,2nd Street,addr
3894036010,amenity,cafe,regular
3894036010,cuisine,regional,regular
3894036010,internet_access,yes,regular
3894036010,name,Fearless Coffee,regular
3894036010,opening_hours,Mo-Fr 07:00-18:00; Sa 08:00-14:00; Su 09:00-14:00,regular
3894036010,phone,+1 415-692-0181,regular
3894036010,website,http://www.fearlesscoffee.com/,regular
3894364088,city,San Francisco,addr
3894364088,housenumber,500,addr
3894364088,postcode,94104,addr
3894364088,state,CA,addr
3894364088,street,California Street,addr
3894364088,name,Omni San Francisco Hotel,regular
3894364088,operator,Omni Hotels,regular
3894364088,phone,(415) 677-9494,regular
3894364088,tourism,hotel,regular
3894364088,website,https://www.omnihotels.com/hotels/san-francisco,regular
3894364088,wikidata,Q26699326,regular
3897085772,amenity,clinic,regular
3897085772,healthcare,clinic,regular
3897085772,name,San Francisco Sleep Diagnostics,regular
3897085772,phone,+1 (415) 359-9999,regular
3897085772,website,http://sfsleep.com,regular
3902413698,crossing,traffic_signals,regular
3902413698,highway,crossing,regular
3910307145,access,emergency,regular
3910307145,barrier,gate,regular
3910307145,name,Emergency exit only,regular
3910307146,crossing,unmarked,regular
3910307146,highway,crossing,regular
3910307149,barrier,gate,regular
3910307260,barrier,gate,regular
3922797772,amenity,drinking_water,regular
3922797773,amenity,bench,regular
3922797774,amenity,bench,regular
3922797775,amenity,bench,regular
3922797776,amenity,bench,regular
3922797777,amenity,bench,regular
3922797778,amenity,bench,regular
3922797779,amenity,bench,regular
3922797781,amenity,bench,regular
3922797782,amenity,bench,regular
3922797783,amenity,bench,regular
3922797784,leisure,picnic_table,regular
3922797785,amenity,bench,regular
3922797786,amenity,bench,regular
3922797787,leisure,picnic_table,regular
3922797788,amenity,fountain,regular
3922797789,amenity,bench,regular
3922797790,amenity,drinking_water,regular
3922797791,amenity,bench,regular
3922799435,amenity,bench,regular
3922825305,amenity,bench,regular
3931486658,city,San Francisco,addr
3931486658,housenumber,667,addr
3931486658,postcode,94117,addr
3931486658,street,Broderick Street,addr
3931486658,name,AA Market,regular
3931486658,shop,alcohol,regular
3931486659,housenumber,305,addr
3931486659,street,Divisadero Street,addr
3931486659,books,comic,regular
3931486659,name,Comix Experience,regular
3931486659,shop,books,regular
3931486660,housenumber,311,addr
3931486660,street,Divisadero Street,addr
3931486660,amenity,restaurant,regular
3931486660,name,Ragazza,regular
3931486668,access,public,regular
3931486668,amenity,toilets,regular
3931486668,fee,no,regular
3931486668,opening_hours,08:00-17:30,regular
3931486668,operator,SFRPD,regular
3931497661,amenity,dentist,regular
3931497661,name,CitiDent,regular
3931497662,amenity,bank,regular
3931497662,name,First National Bank of Northern California,regular
3931497663,amenity,pub,regular
3931497663,name,Hopwater Distribution,regular
3931497663,website,http://www.hopwaterdistribution.com/,regular
3931497664,amenity,restaurant,regular
3931497664,cuisine,asian,regular
3931497664,name,Izakaya Ninja,regular
3931497665,name,Verizon Wireless,regular
3931497665,opening_hours,Mo-Fr 08:00-19:00,regular
3931497665,shop,mobile_phone,regular
3945286361,amenity,cafe,regular
3945286361,name,Vega at Langton,regular
3945286369,amenity,cafe,regular
3945286369,name,L’acajou Bakery & Cafe,regular
3948848040,amenity,restaurant,regular
3948848040,name,Creperie Saint Germain,regular
3948848040,opening_hours,Mo-Fr 08:00-15:00; Sa 08:00-15:00,regular
3954676528,amenity,parking,regular
3954676528,name,Jessie Square Garage,regular
3954676528,parking,underground,regular
3954999963,bus,yes,regular
3954999963,highway,stop,regular
3954999963,name,Transbay Temporary Terminal,regular
3954999963,network,AC Transit,regular
3954999963,operator,Alameda-Contra Costa Transit District,regular
3954999963,public_transport,stop_position,regular
3954999963,route_ref,NL,regular
3954999969,bus,yes,regular
3954999969,name,Transbay Temporary Terminal,regular
3954999969,network,AC Transit,regular
3954999969,operator,Alameda-Contra Costa Transit District,regular
3954999969,public_transport,stop_position,regular
3954999969,ref,50763,regular
3954999969,route_ref,E;H,regular
3954999989,crossing,uncontrolled,regular
3954999989,highway,crossing,regular
3955000000,crossing,uncontrolled,regular
3955000000,highway,crossing,regular
3955000020,crossing,uncontrolled,regular
3955000020,highway,crossing,regular
3955000028,bus,yes,regular
3955000028,highway,stop,regular
3955000028,name,Transbay Temporary Terminal,regular
3955000028,network,AC Transit,regular
3955000028,operator,Alameda-Contra Costa Transit District,regular
3955000028,public_transport,stop_position,regular
3955000028,ref,50762,regular
3955000028,route_ref,J;Z,regular
3955989262,crossing,uncontrolled,regular
3955989262,highway,crossing,regular
3960307971,name,Brave Software,regular
3960307971,office,company,regular
3960307971,website,https://www.brave.com/,regular
3960449884,name,CCSF North Beach / Chinatown Bookstore,regular
3960449884,operator,City College of San Francisco (CCSF),regular
3960449884,shop,books,regular
3960467200,city,San Francisco,addr
3960467200,housenumber,646,addr
3960467200,postcode,94108,addr
3960467200,state,CA,addr
3960467200,street,Washington Street,addr
3960467200,amenity,restaurant,regular
3960467200,name,Oolong Noodles,regular
3960467200,phone,415 986 2737,regular
3962713909,emergency,fire_hydrant,regular
3962713910,emergency,fire_hydrant,regular
3962713911,housenumber,100,addr
3962713911,street,Sansome Street,addr
3962713911,amenity,pharmacy,regular
3962713911,drive_through,no,regular
3962713911,name,Walgreens,regular
3962713912,emergency,fire_hydrant,regular
3962713913,emergency,fire_hydrant,regular
3962713914,emergency,fire_hydrant,regular
3962713915,emergency,fire_hydrant,regular
3962713916,emergency,fire_hydrant,regular
3962713917,emergency,fire_hydrant,regular
3962713918,emergency,fire_hydrant,regular
3962713919,emergency,fire_hydrant,regular
3962713920,emergency,fire_hydrant,regular
3962713921,emergency,fire_hydrant,regular
3962713922,emergency,fire_hydrant,regular
3962713923,emergency,fire_hydrant,regular
3962713924,emergency,fire_hydrant,regular
3964930931,amenity,parking_entrance,regular
3969567204,name,Global Import & Export tranding Co.,regular
3969567204,office,collectables,regular
3969567205,name,Tasha hair design,regular
3969567205,shop,hairdresser,regular
3969574173,entrance,yes,regular
3969574173,wheelchair,yes,regular
3969574174,amenity,cafe,regular
3969574174,name,Chatown,regular
3969574175,name,Heung Cheung Trading Co.,regular
3969574175,shop,yes,regular
3969574176,name,Kiki Supermarket,regular
3969574176,shop,supermarket,regular
3969574177,name,Han Palace,regular
3969574177,shop,antiques,regular
3969574178,city,San Francisco,addr
3969574178,housenumber,1149,addr
3969574178,street,Powell Street,addr
3969574178,name,DPR Construction,regular
3969574178,office,yes,regular
3969576900,amenity,kindergarten,regular
3969576900,name,Telegraph Hill Cooperative Nursery School,regular
3969578797,leisure,playground,regular
3969578798,name,Kongming Glass Co.,regular
3969578798,shop,yes,regular
3969578799,name,Powell Florest,regular
3969578799,shop,florist,regular
3969590467,name,Hair & Hair,regular
3969590467,phone,415-392-1648,regular
3969590467,shop,hairdresser,regular
3969590468,housenumber,1301,addr
3969590468,street,Powell Street,addr
3969590468,name,Powell Grocery,regular
3969590468,shop,convenience,regular
3969590469,city,San Francisco,addr
3969590469,housenumber,915,addr
3969590469,state,CA,addr
3969590469,street,Pacific Avenue,addr
3969590469,leisure,sports_centre,regular
3969590469,name,Tantara,regular
3969590469,sport,yoga,regular
3969590470,city,San Francisco,addr
3969590470,housenumber,918,addr
3969590470,street,Pacific Avenue,addr
3969590470,name,Wong Chong Kee Jewelery,regular
3969590470,shop,jewelry,regular
3969590471,name,Myanmar Overseas Youth Club,regular
3969590471,office,yes,regular
3969590472,name,Karen Hair Salon,regular
3969590472,phone,415-362-6890,regular
3969590472,shop,hairdresser,regular
3969590473,city,San Francisco,addr
3969590473,housenumber,923,addr
3969590473,street,Pacific Avenue,addr
3969590473,name,Sa Sa Beauty,regular
3969590473,phone,415-399-1988,regular
3969590473,shop,hairdresser,regular
3969593216,housenumber,1358,addr
3969593216,street,Mason Street,addr
3969593216,amenity,restaurant,regular
3969593216,name,Mason Pacific,regular
3969593216,website,http://www.masonpacific.com/,regular
3969593217,name,Waison Coin Laundry,regular
3969593217,shop,laundry,regular
3969593218,city,San Francisco,addr
3969593218,housenumber,1019,addr
3969593218,street,Pacific Avenue,addr
3969593218,name,Faces Plus,regular
3969593218,phone,415-474-9615,regular
3969593218,shop,beauty,regular
3969593219,housenumber,1045,addr
3969593219,street,Pacific Avenue,addr
3969593219,name,Jindi's,regular
3969593219,shop,dry_cleaning,regular
3969593221,city,San Francisco,addr
3969593221,housenumber,1075,addr
3969593221,state,CA,addr
3969593221,street,Pacific Avenue,addr
3969593221,name,Love Your Face,regular
3969593221,shop,beauty,regular
3969593222,city,San Francisco,addr
3969593222,housenumber,1095,addr
3969593222,state,CA,addr
3969593222,street,Pacific Avenue,addr
3969593222,name,Constead Chiropractic Clinic,regular
3969593222,office,yes,regular
3969606065,amenity,bar,regular
3969606065,name,Cafe Muse,regular
3969606066,name,Hyde & Pacific Liquors,regular
3969606066,shop,convenience,regular
3969653429,amenity,bicycle_parking,regular
3969653429,capacity,6,regular
3969653430,city,San Francisco,addr
3969653430,housenumber,638,addr
3969653430,street,Washington Street,addr
3969653430,name,H^2 Cards,regular
3969653430,shop,yes,regular
3969653431,city,San Francisco,addr
3969653431,housenumber,614,addr
3969653431,postcode,94108,addr
3969653431,street,Washington Street,addr
3969653431,name,Blades Co.,regular
3969653431,shop,hairdresser,regular
3969653432,city,San Francisco,addr
3969653432,housenumber,5,addr
3969653432,state,CA,addr
3969653432,street,Columbus Avenue,addr
3969653432,name,Iron and Resin,regular
3969653432,shop,yes,regular
3969664042,name,Asian Law Caucus,regular
3969664042,office,yes,regular
3969664043,housenumber,57,addr
3969664043,street,Columbus Avenue,addr
3969664043,amenity,restaurant,regular
3969664043,cuisine,chinese,regular
3969664043,name,Yan's Kitchen,regular
3969664044,city,San Francisco,addr
3969664044,housenumber,351,addr
3969664044,postcode,94133,addr
3969664044,state,CA,addr
3969664044,street,Jackson Street,addr
3969664044,amenity,restaurant,regular
3969664044,name,Trestle,regular
3969664044,website,http://trestlesf.com/,regular
3969668823,city,San Francisco,addr
3969668823,housenumber,9,addr
3969668823,state,CA,addr
3969668823,street,Columbus Avenue,addr
3969668823,name,NutraWorks,regular
3969668823,office,yes,regular
3969668824,city,San Francisco,addr
3969668824,housenumber,11,addr
3969668824,state,CA,addr
3969668824,street,Columbus Avenue,addr
3969668824,name,PostureWorks,regular
3969668824,office,yes,regular
3969668825,city,San Francisco,addr
3969668825,housenumber,17,addr
3969668825,state,CA,addr
3969668825,street,Columbus Avenue,addr
3969668825,name,Nirvana Beauty & Brows,regular
3969668825,shop,hairdresser,regular
3969668826,city,San Francisco,addr
3969668826,housenumber,19,addr
3969668826,state,CA,addr
3969668826,street,Columbus Avenue,addr
3969668826,name,Schnitt Salon,regular
3969668826,shop,hairdresser,regular
3975084409,city,San Francisco,addr
3975084409,housenumber,715,addr
3975084409,state,CA,addr
3975084409,street,Broadway,addr
3975084409,name,Yin Yin Job Service,regular
3975084409,office,employment_agency,regular
3975084409,phone,415-732-7728,regular
3975084432,city,San Francisco,addr
3975084432,housenumber,711,addr
3975084432,street,Broadway,addr
3975084432,name,Meng Trading Co,regular
3975084432,office,yes,regular
3975084432,phone,415-989-8889,regular
3975089457,city,San Francisco,addr
3975089457,housenumber,777,addr
3975089457,state,CA,addr
3975089457,street,Broadway,addr
3975089457,entrance,yes,regular
3975091224,city,San Francisco,addr
3975091224,housenumber,785,addr
3975091224,state,CA,addr
3975091224,street,Broadway,addr
3975091224,amenity,restaurant,regular
3975091224,cuisine,chinese,regular
3975091224,name,Ocean Pearl Restaurant,regular
3975091224,phone,415-397-5799,regular
3975094188,city,San Francisco,addr
3975094188,housenumber,787,addr
3975094188,state,CA,addr
3975094188,street,Broadway,addr
3975094188,amenity,bar,regular
3975094188,name,Sip Bar & Lounge,regular
3975094189,city,San Francisco,addr
3975094189,housenumber,799,addr
3975094189,state,CA,addr
3975094189,street,Broadway,addr
3975094189,name,Da Xin Linen's Outlet,regular
3975094189,phone,415-398-1998,regular
3975094189,shop,yes,regular
3975517714,city,San Francisco,addr
3975517714,housenumber,249,addr
3975517714,postcode,94103,addr
3975517714,state,CA,addr
3975517714,street,9th Street,addr
3975517714,email,yilmazozturhan@gmail.com,regular
3975517714,name,Zozi's Loft,regular
3975517714,opening_hours,Mo-Fr 11:00-19:30; Sa 10:00-18:00; Su 11:00-17:00,regular
3975517714,phone,+1 415-556-9694,regular
3975517714,website,http://sanfranciscosofacompany.com,regular
3976419686,amenity,bank,regular
3976419686,atm,yes,regular
3976419686,name,Wells Fargo,regular
3976419687,name,Sam Wong Hotel,regular
3976419687,tourism,hotel,regular
3976445298,city,San Francisco,addr
3976445298,housenumber,900,addr
3976445298,state,CA,addr
3976445298,street,Kearny Street,addr
3976445298,entrance,yes,regular
3976445299,city,San Francisco,addr
3976445299,housenumber,900,addr
3976445299,state,CA,addr
3976445299,street,Kearny Street,addr
3976445299,amenity,bank,regular
3976445299,name,East West Bank,regular
3976445300,housenumber,868,addr
3976445300,street,Kearny Street,addr
3976445300,entrance,yes,regular
3976445301,city,San Francisco,addr
3976445301,housenumber,868,addr
3976445301,street,Kearny Street,addr
3976445301,name,International Hotel Manilatown Center,regular
3976445301,office,yes,regular
3976454088,city,San Francisco,addr
3976454088,housenumber,801,addr
3976454088,state,CA,addr
3976454088,street,Broadway,addr
3976454088,amenity,restaurant,regular
3976454088,cuisine,chinese,regular
3976454088,name,Kam Po (H.K) K.,regular
3976454089,city,San Francisco,addr
3976454089,housenumber,1354,addr
3976454089,state,CA,addr
3976454089,street,Powell Street,addr
3976454089,name,Super Laundromat,regular
3976454089,shop,laundry,regular
3976469012,city,San Francisco,addr
3976469012,housenumber,807,addr
3976469012,state,CA,addr
3976469012,street,Broadway,addr
3976469012,name,Jason's Salon,regular
3976469012,phone,415-699-4629,regular
3976469012,shop,hairdresser,regular
3976476475,housenumber,827,addr
