id,key,value,type
260519111,building,yes,regular
260519111,height,8,regular
260519112,building,yes,regular
260519112,height,30,regular
260519113,building,yes,regular
260519113,height,16,regular
260519114,building,yes,regular
260519114,height,16,regular
260519115,building,yes,regular
260519116,building,yes,regular
260519116,height,13,regular
260519117,building,yes,regular
260519117,height,21,regular
260519118,building,yes,regular
260519118,height,24,regular
260519119,building,yes,regular
260519119,height,14,regular
260519120,building,yes,regular
260519120,height,24,regular
260519121,building,yes,regular
260519121,height,10,regular
260519122,building,yes,regular
260519122,height,15,regular
260519123,building,yes,regular
260519123,height,18,regular
260519124,building,yes,regular
260519124,height,19,regular
260519125,building,yes,regular
260519125,height,19,regular
260520154,amenity,place_of_worship,regular
260520154,building,yes,regular
260520154,denomination,catholic,regular
260520154,ele,24,regular
260520154,height,19,regular
260520154,name,Old Saint Mary's Cathedral,regular
260520154,religion,christian,regular
260520154,wikidata,Q7084891,regular
260520155,building,yes,regular
260520155,height,11,regular
260520156,building,yes,regular
260520157,building,yes,regular
260520157,levels,18,building
260520157,height,74,regular
260520158,building,yes,regular
260520159,building,yes,regular
260520159,height,12,regular
260520160,housenumber,650,addr
260520160,street,California Street,addr
260520160,alt_name,Hartford Building,regular
260520160,building,yes,regular
260520160,levels,33,building
260520160,height,142,regular
260520160,name,650 California Street,regular
260520160,wikidata,Q4642077,regular
260520161,building,yes,regular
260520161,height,16,regular
260520162,building,yes,regular
260520162,height,13,regular
260520163,building,yes,regular
260520163,height,11,regular
260520164,city,San Francisco,addr
260520164,country,US,addr
260520164,housenumber,707,addr
260520164,postcode,94108,addr
260520164,state,CA,addr
260520164,street,Sacramento Street,addr
260520164,building,yes,regular
260520164,name,Provident Credit Union,regular
260520165,building,yes,regular
260520165,height,12,regular
260523196,building,yes,regular
260523197,building,yes,regular
260523198,building,yes,regular
260523198,height,20,regular
260523199,building,yes,regular
260523200,building,yes,regular
260523200,levels,20,building
260523201,building,yes,regular
260523201,height,12,regular
260523202,building,yes,regular
260523202,height,14,regular
260523203,building,yes,regular
260523203,height,15,regular
260523204,building,yes,regular
260523208,building,yes,regular
260523828,building,yes,regular
260523828,height,15,regular
260523829,amenity,place_of_worship,regular
260523829,building,yes,regular
260523829,ele,41,regular
260523829,county_id,075,gnis
260523829,created,01/01/1995,gnis
260523829,feature_id,1657047,gnis
260523829,state_id,06,gnis
260523829,height,16,regular
260523829,name,Kong Chow Temple,regular
260523829,religion,taoist,regular
260523829,wikidata,Q6429111,regular
260523829,wikipedia,en:Kong Chow Temple,regular
260523830,building,yes,regular
260523830,height,15,regular
260523831,building,yes,regular
260523831,height,12,regular
260523832,building,yes,regular
260523832,height,11,regular
260523833,building,yes,regular
260523833,height,12,regular
260523834,building,yes,regular
260523834,height,18,regular
260523835,building,yes,regular
260523835,height,11,regular
260523836,building,yes,regular
260523836,height,15,regular
260524894,building,yes,regular
260524894,height,16,regular
260524895,building,yes,regular
260524895,height,14,regular
260524896,city,San Francisco,addr
260524896,housenumber,800,addr
260524896,postcode,94108,addr
260524896,street,Saramento Street,addr
260524896,alt_name,Gold Mountain Sagely Monastery,regular
260524896,amenity,place_of_worship,regular
260524896,building,yes,regular
260524896,denomination,zen,regular
260524896,ele,26,regular
260524896,county_id,075,gnis
260524896,created,01/01/1995,gnis
260524896,feature_id,1657042,gnis
260524896,state_id,06,gnis
260524896,name,Gold Mountain Monastery,regular
260524896,religion,buddhist,regular
260524896,website,http://goldmountainmonastery.org/,regular
260524897,building,yes,regular
260524897,height,12,regular
260524898,building,yes,regular
260524898,height,16,regular
260524899,building,yes,regular
260524899,height,16,regular
260524900,building,yes,regular
260524901,building,yes,regular
260524901,height,13,regular
260524902,building,yes,regular
260524902,height,14,regular
260524903,building,yes,regular
260524903,height,13,regular
260524904,building,yes,regular
260524904,height,8,regular
260526927,building,yes,regular
260526927,height,18,regular
260526929,building,yes,regular
260526929,height,16,regular
260526930,building,yes,regular
260526930,height,10,regular
260526932,building,yes,regular
260526932,height,13,regular
260526935,building,yes,regular
260526935,height,16,regular
260526936,building,yes,regular
260526936,height,14,regular
260526938,building,yes,regular
260526939,building,yes,regular
260526942,building,yes,regular
260526942,height,9,regular
260526944,building,yes,regular
260526944,height,13,regular
260526945,building,yes,regular
260526945,height,13,regular
260526947,building,yes,regular
260526947,height,15,regular
260526948,building,yes,regular
260526948,height,12,regular
260526950,building,yes,regular
260526953,building,yes,regular
260526953,height,13,regular
260526954,building,yes,regular
260526954,height,18,regular
260526956,building,yes,regular
260526956,height,13,regular
260526959,building,yes,regular
260526959,height,12,regular
260526960,building,yes,regular
260526960,height,15,regular
260526962,building,yes,regular
260530138,building,yes,regular
260530138,height,13,regular
260530139,building,yes,regular
260530139,height,13,regular
260530140,building,yes,regular
260530141,building,yes,regular
260530142,building,yes,regular
260530143,building,yes,regular
260530143,height,10,regular
260530144,building,yes,regular
260530144,height,13,regular
260530145,building,yes,regular
260530145,height,6,regular
260530146,building,yes,regular
260530147,building,yes,regular
260530147,height,8,regular
260530148,building,yes,regular
260530149,building,yes,regular
260530149,height,12,regular
260530150,building,yes,regular
260530150,height,9,regular
260530151,building,yes,regular
260530152,building,yes,regular
260530152,height,14,regular
260530153,building,yes,regular
260530154,building,yes,regular
260530155,building,yes,regular
260530155,height,13,regular
260530156,building,yes,regular
260530156,height,12,regular
260530157,building,yes,regular
260530157,height,18,regular
260530158,building,yes,regular
260916190,building,yes,regular
260916190,levels,3,building
260916190,height,12,regular
260916191,building,yes,regular
260916191,height,11,regular
260916192,building,yes,regular
260916192,height,13,regular
260916193,building,yes,regular
260916193,height,12,regular
260916194,building,yes,regular
260916194,height,12,regular
260916195,building,yes,regular
260916196,building,yes,regular
260916197,building,yes,regular
260916197,height,12,regular
260916198,building,yes,regular
260916198,height,9,regular
260916199,building,yes,regular
260916199,height,12,regular
260916200,building,yes,regular
260916200,height,13,regular
260916201,building,yes,regular
260916201,height,10,regular
260916202,building,yes,regular
260916202,height,7,regular
260916203,building,yes,regular
260916203,height,15,regular
260916204,amenity,parking,regular
260916204,building,yes,regular
260916204,height,11,regular
260916204,name,Chinese Hospital Parking Garage,regular
260916205,building,yes,regular
260916205,levels,3,building
260916205,height,12,regular
260919156,building,yes,regular
260919156,height,17,regular
260919158,building,yes,regular
260919158,height,11,regular
260919159,building,yes,regular
260919162,building,yes,regular
260919162,height,10,regular
260919164,building,yes,regular
260919167,building,yes,regular
260919167,height,13,regular
260919169,building,yes,regular
260920331,city,San Francisco,addr
260920331,postcode,94133,addr
260920331,state,CA,addr
260920331,street,Ross Alley,addr
260920331,building,yes,regular
260920332,city,San Francisco,addr
260920332,postcode,94133,addr
260920332,state,CA,addr
260920332,building,yes,regular
260920332,height,12,regular
260920333,city,San Francisco,addr
260920333,postcode,94133,addr
260920333,state,CA,addr
260920333,street,Ross Alley,addr
260920333,building,yes,regular
260920333,height,13,regular
260920334,building,yes,regular
260920334,height,8,regular
260920335,city,San Francisco,addr
260920335,postcode,94133,addr
260920335,state,CA,addr
260920335,street,Grant Avenue,addr
260920335,building,yes,regular
260920335,height,7,regular
260920336,city,San Francisco,addr
260920336,postcode,94133,addr
260920336,state,CA,addr
260920336,street,Ross Alley,addr
260920336,building,yes,regular
260920336,height,13,regular
260920337,city,San Francisco,addr
260920337,postcode,94133,addr
260920337,state,CA,addr
260920337,street,Washington Street,addr
260920337,building,yes,regular
260920337,height,15,regular
260920338,city,San Francisco,addr
260920338,postcode,94133,addr
260920338,state,CA,addr
260920338,street,Grant Avenue,addr
260920338,building,yes,regular
260920338,height,16,regular
260920339,city,San Francisco,addr
260920339,postcode,94133,addr
260920339,state,CA,addr
260920339,street,Washington Street,addr
260920339,building,yes,regular
260920339,height,18,regular
260920340,city,San Francisco,addr
260920340,postcode,94133,addr
260920340,state,CA,addr
260920340,street,Ross Alley,addr
260920340,building,yes,regular
260920340,height,11,regular
260920341,city,San Francisco,addr
260920341,postcode,94133,addr
260920341,state,CA,addr
260920341,building,yes,regular
260920341,height,9,regular
260920342,city,San Francisco,addr
260920342,postcode,94133,addr
260920342,state,CA,addr
260920342,street,Grant Avenue,addr
260920342,building,yes,regular
260920342,height,12,regular
260920343,city,San Francisco,addr
260920343,postcode,94133,addr
260920343,state,CA,addr
260920343,street,Grant Avenue,addr
260920343,building,yes,regular
260920343,height,12,regular
260920344,city,San Francisco,addr
260920344,postcode,94133,addr
260920344,state,CA,addr
260920344,building,yes,regular
260920344,height,11,regular
260920345,city,San Francisco,addr
260920345,postcode,94133,addr
260920345,state,CA,addr
260920345,street,Grant Avenue,addr
260920345,building,yes,regular
260920345,height,16,regular
260920346,city,San Francisco,addr
260920346,postcode,94133,addr
260920346,state,CA,addr
260920346,building,yes,regular
260920346,height,12,regular
260920347,city,San Francisco,addr
260920347,postcode,94133,addr
260920347,state,CA,addr
260920347,street,Grant Avenue,addr
260920347,building,yes,regular
260920347,height,11,regular
260920348,city,San Francisco,addr
260920348,postcode,94133,addr
260920348,state,CA,addr
260920348,street,Grant Avenue,addr
260920348,building,yes,regular
260920348,height,14,regular
260920349,city,San Francisco,addr
260920349,postcode,94133,addr
260920349,state,CA,addr
260920349,street,Washington Street,addr
260920349,building,yes,regular
260920349,height,13,regular
260920350,city,San Francisco,addr
260920350,postcode,94133,addr
260920350,state,CA,addr
260920350,building,yes,regular
260920350,height,11,regular
260920351,city,San Francisco,addr
260920351,postcode,94133,addr
260920351,state,CA,addr
260920351,street,Jackson Street,addr
260920351,building,yes,regular
260920352,city,San Francisco,addr
260920352,postcode,94133,addr
260920352,state,CA,addr
260920352,building,yes,regular
260920352,height,12,regular
260921113,building,yes,regular
260921113,height,9,regular
260921114,building,yes,regular
260921115,building,yes,regular
260921115,height,12,regular
260921116,building,yes,regular
260921116,height,9,regular
260921118,building,yes,regular
260921118,height,9,regular
260921120,building,yes,regular
260921122,building,yes,regular
260921122,height,6,regular
260921123,building,yes,regular
260921123,height,9,regular
260921124,building,yes,regular
260921124,height,11,regular
260921125,building,yes,regular
260921126,building,yes,regular
260921126,height,8,regular
260921127,building,yes,regular
260921127,height,13,regular
260921128,building,yes,regular
260921129,building,yes,regular
260921129,height,8,regular
260921130,building,yes,regular
260921130,height,10,regular
260921131,building,yes,regular
260921131,height,11,regular
260921132,building,yes,regular
260921132,height,10,regular
260921133,building,yes,regular
260921134,building,yes,regular
260921134,height,11,regular
260921135,building,yes,regular
260921135,height,9,regular
260921136,building,yes,regular
260921137,building,yes,regular
260921138,building,yes,regular
260921138,height,9,regular
260921139,building,yes,regular
260921139,height,9,regular
260921140,building,yes,regular
260921140,height,13,regular
260921141,building,yes,regular
260921141,height,9,regular
260921142,building,yes,regular
260921142,height,15,regular
260921143,building,yes,regular
260921143,height,11,regular
260921144,building,yes,regular
260921144,height,10,regular
260921145,building,yes,regular
260921145,height,11,regular
260921146,building,yes,regular
260921146,height,21,regular
260921147,building,yes,regular
260921147,height,12,regular
260921148,building,yes,regular
260921149,building,yes,regular
260921150,building,yes,regular
260921150,height,12,regular
260921151,building,yes,regular
260921151,height,7,regular
260921152,building,yes,regular
260921152,height,12,regular
260921153,building,yes,regular
260921153,height,8,regular
260921154,building,yes,regular
260921155,building,yes,regular
260921156,building,yes,regular
260921156,height,10,regular
260921157,building,yes,regular
260921158,building,yes,regular
260921158,height,11,regular
260921159,building,yes,regular
260921160,building,yes,regular
260921160,height,13,regular
260921161,building,yes,regular
260921161,height,12,regular
260921162,building,yes,regular
260921162,height,13,regular
260921163,building,yes,regular
260921164,building,yes,regular
260921164,height,13,regular
260921165,building,yes,regular
260921166,building,yes,regular
260921166,height,11,regular
260921167,building,yes,regular
260921167,height,9,regular
260921168,building,yes,regular
260921168,height,7,regular
260921169,building,yes,regular
260921170,building,yes,regular
260921171,building,yes,regular
260921172,building,yes,regular
260921173,building,yes,regular
260921173,height,12,regular
260921174,building,yes,regular
260921176,building,yes,regular
260921177,building,yes,regular
260921177,height,12,regular
260921179,building,yes,regular
260921179,height,9,regular
260921180,building,yes,regular
260921180,height,9,regular
260921182,building,yes,regular
260921182,height,11,regular
260921184,building,yes,regular
260921185,building,yes,regular
260921185,height,10,regular
260921186,building,yes,regular
260921186,height,12,regular
260921187,building,yes,regular
260921188,building,yes,regular
260921188,height,6,regular
260921190,building,yes,regular
260921190,height,10,regular
260921192,building,yes,regular
260921194,building,yes,regular
260921196,building,yes,regular
260921197,building,yes,regular
260921199,building,yes,regular
260921202,building,yes,regular
260921202,height,9,regular
260921203,building,yes,regular
260921204,building,yes,regular
260921204,height,9,regular
260921205,building,yes,regular
260921205,height,6,regular
260921206,building,yes,regular
260921206,height,9,regular
260921973,building,yes,regular
260921973,height,16,regular
260921974,building,yes,regular
260921975,building,yes,regular
260921975,height,18,regular
260921976,building,yes,regular
260921976,height,6,regular
260921977,building,yes,regular
260921977,height,10,regular
260921978,building,yes,regular
260921978,height,12,regular
260921979,building,yes,regular
260921980,building,yes,regular
260921981,building,yes,regular
260921982,building,yes,regular
260921983,building,yes,regular
260921984,building,yes,regular
260921984,height,9,regular
260921985,building,yes,regular
260921985,height,12,regular
260921986,building,yes,regular
260921986,height,12,regular
260921987,building,yes,regular
260921987,height,9,regular
260922316,city,San Francisco,addr
260922316,country,US,addr
260922316,housenumber,750,addr
260922316,postcode,94108,addr
260922316,state,CA,addr
260922316,street,Kearny Street,addr
260922316,building,yes,regular
260922316,levels,23,building
260922316,height,106,regular
260922316,name,Hilton San Francisco Financial District,regular
260922316,operator,Hilton,regular
260922316,phone,4154336600,regular
260922316,tourism,hotel,regular
260922316,website,https://www3.hilton.com/en/hotels/california/hilton-san-francisco-financial-district-SFOFDHF/index.html,regular
260922316,wikidata,Q14682267,regular
260923874,building,yes,regular
260923874,height,13,regular
260923875,building,yes,regular
260923875,height,8,regular
260923876,building,yes,regular
260923876,height,12,regular
260923877,building,yes,regular
260923878,building,yes,regular
260923878,height,6,regular
260923879,building,yes,regular
260923880,building,yes,regular
260923880,height,12,regular
260923881,building,yes,regular
260923882,building,yes,regular
260923882,height,10,regular
260923883,building,yes,regular
260923884,building,yes,regular
260923884,height,9,regular
260923885,building,yes,regular
260923885,height,13,regular
260923886,building,yes,regular
260923887,building,yes,regular
260923887,height,10,regular
260923888,building,yes,regular
260923888,height,12,regular
260923889,building,yes,regular
260923889,height,6,regular
260923890,building,yes,regular
260923890,height,12,regular
260923891,building,yes,regular
260923892,building,yes,regular
260923892,height,12,regular
260923894,building,yes,regular
260923894,height,9,regular
260923896,building,yes,regular
260923896,height,8,regular
260923898,building,yes,regular
260924221,building,yes,regular
260924221,height,17,regular
260924222,building,yes,regular
260924222,height,15,regular
260924223,building,yes,regular
260924224,city,San Francisco,addr
260924224,country,US,addr
260924224,housenumber,555,addr
260924224,postcode,94111,addr
260924224,state,CA,addr
260924224,street,Montgomery Street,addr
260924224,building,yes,regular
260924224,levels,16,building
260924224,height,93 m,regular
260924225,building,yes,regular
260924225,height,13,regular
260924226,building,yes,regular
260924226,height,12,regular
260924227,building,yes,regular
260924228,building,yes,regular
260924228,height,9,regular
260924229,building,yes,regular
260924229,height,12,regular
260924230,building,yes,regular
260924231,building,yes,regular
260924231,height,12,regular
260924232,building,yes,regular
260924232,name,Clayton,regular
260924232,tourism,hotel,regular
260924233,building,yes,regular
260924234,building,yes,regular
260924234,height,21,regular
260924235,building,yes,regular
260924236,building,yes,regular
260924237,building,yes,regular
260924237,height,13,regular
260924238,building,yes,regular
260924239,building,yes,regular
260924240,building,yes,regular
260924241,building,yes,regular
260924242,building,yes,regular
260925337,amenity,place_of_worship,regular
260925337,building,yes,regular
260925337,ele,9,regular
260925337,county_id,075,gnis
260925337,created,01/01/1995,gnis
260925337,feature_id,1657078,gnis
260925337,state_id,06,gnis
260925337,height,14,regular
260925337,name,San Francisco Evangelical Free Church,regular
260925337,religion,christian,regular
260925338,building,yes,regular
260925339,building,yes,regular
260925340,building,yes,regular
260925341,building,yes,regular
260925342,building,yes,regular
260925343,building,yes,regular
260925344,building,yes,regular
260925344,levels,24,building
260925344,height,134 m,regular
260925345,building,yes,regular
260925346,building,yes,regular
260925346,height,17,regular
260925347,building,yes,regular
260925347,height,12,regular
260925348,building,yes,regular
260925348,name,Canton Bazaar,regular
260925348,shop,supermarket,regular
260925349,building,yes,regular
260925350,building,yes,regular
260925351,building,yes,regular
260926914,city,San Francisco,addr
260926914,housenumber,1797,addr
260926914,postcode,94103,addr
260926914,state,CA,addr
260926914,street,Market Street,addr
260926914,building,yes,regular
260926914,name,Grooves,regular
260926915,building,yes,regular
260926915,height,12,regular
260926916,building,yes,regular
260926916,height,9,regular
260926917,building,yes,regular
260926917,height,12,regular
260926918,building,yes,regular
260926919,building,yes,regular
260926919,height,9,regular
260926920,building,yes,regular
260926920,height,9,regular
260926921,building,yes,regular
260926921,height,9,regular
260926922,building,yes,regular
260926922,height,12,regular
260926923,building,yes,regular
260926923,height,12,regular
260926924,building,yes,regular
260926925,building,yes,regular
260926925,height,14,regular
260926926,building,yes,regular
260926926,height,9,regular
260926927,building,yes,regular
260926928,building,yes,regular
260926929,building,yes,regular
260926929,height,7,regular
260926930,building,yes,regular
260926931,building,yes,regular
260926932,building,yes,regular
260926932,height,11,regular
260926933,building,yes,regular
260926933,height,6,regular
260926934,building,yes,regular
260926934,height,13,regular
260926935,building,yes,regular
260926935,height,7,regular
260926936,building,yes,regular
260926937,building,yes,regular
260926937,height,8,regular
260926938,building,yes,regular
260926938,height,8,regular
260926939,building,yes,regular
260926939,height,12,regular
260926940,building,yes,regular
260926940,height,8,regular
260926941,building,yes,regular
260926941,height,11,regular
260926942,building,yes,regular
260926942,height,9,regular
260926943,building,yes,regular
260926944,building,yes,regular
260926944,height,9,regular
260926945,building,yes,regular
260926946,building,yes,regular
260926946,height,9,regular
260926947,building,yes,regular
260926947,height,9,regular
260926948,building,yes,regular
260926948,height,13,regular
260926949,building,yes,regular
260926949,height,9,regular
260926950,building,yes,regular
260926950,height,9,regular
260926951,building,yes,regular
260926952,building,yes,regular
260926952,height,13,regular
260927791,building,yes,regular
260927792,building,apartments,regular
260927792,height,13,regular
260927792,layer,1,regular
260927793,city,San Francisco,addr
260927793,housenumber,99,addr
260927793,postcode,94111,addr
260927793,state,CA,addr
260927793,street,Jackson Street,addr
260927793,amenity,cafe,regular
260927793,building,yes,regular
260927793,cuisine,coffee_shop,regular
260927793,ele,0,regular
260927793,height,13,regular
260927793,internet_access,wlan,regular
260927793,layer,1,regular
260927793,name,Starbucks,regular
260927793,opening_hours,Mo-Fr 5:00-19:00,regular
260927793,phone,+1 415 421 4464,regular
260927794,building,apartments,regular
260927794,layer,1,regular
260929659,building,yes,regular
260929659,height,10,regular
260929660,building,yes,regular
260929660,height,9,regular
260929662,building,yes,regular
260929662,height,10,regular
260929663,building,yes,regular
260929663,height,11,regular
260929666,building,yes,regular
260929666,height,10,regular
260929669,building,yes,regular
260929669,height,11,regular
260929672,building,yes,regular
260929672,height,9,regular
260929675,building,yes,regular
260929675,height,10,regular
260929677,building,yes,regular
260929677,height,5,regular
260929677,name,Oil Changers,regular
260929677,shop,car_repair,regular
260929679,building,yes,regular
260929679,height,6,regular
260929681,building,yes,regular
260929681,height,11,regular
260929682,building,yes,regular
260929682,height,13,regular
260929683,building,yes,regular
260929684,building,yes,regular
260929684,height,11,regular
260929685,building,yes,regular
260929686,building,yes,regular
260929686,height,9,regular
260930235,building,yes,regular
260930236,building,yes,regular
260930236,height,13,regular
260930237,building,yes,regular
260930237,height,13,regular
260930238,building,yes,regular
260930238,height,13,regular
260930239,building,yes,regular
260930239,height,13,regular
260930240,city,San Francisco,addr
260930240,housenumber,405,addr
260930240,postcode,94111,addr
260930240,state,CA,addr
260930240,street,Davis Court,addr
260930240,building,yes,regular
260930240,levels,23,building
260930240,height,78,regular
260930240,name,the Gateway vistaSouth,regular
260930241,building,yes,regular
260930241,height,13,regular
260930242,building,yes,regular
260930242,height,13,regular
260930243,building,yes,regular
260930243,height,13,regular
260930244,building,yes,regular
260930244,height,13,regular
260930245,building,yes,regular
260930245,height,13,regular
260930246,building,yes,regular
260930247,building,yes,regular
260930248,building,yes,regular
260930248,height,13,regular
260930249,city,San Francisco,addr
260930249,housenumber,145,addr
260930249,postcode,94111,addr
260930249,state,CA,addr
260930249,street,Jackson Street,addr
260930249,building,yes,regular
260930249,ele,0,regular
260930249,height,13,regular
260930249,name,Safeway,regular
260930249,opening_hours,06:00-21:00,regular
260930249,phone,+1 415 982 3112,regular
260930249,ref,4601,regular
260930249,shop,supermarket,regular
260930249,website,https://local.safeway.com/ca/san-francisco-4601.html,regular
260930249,wheelchair,yes,regular
260930250,building,yes,regular
260930250,height,13,regular
260930251,building,yes,regular
260930251,height,13,regular
260930252,building,yes,regular
260930253,building,yes,regular
260930253,height,12,regular
260930254,building,yes,regular
260930254,height,13,regular
260930255,building,yes,regular
260930255,height,13,regular
260930256,building,yes,regular
260930256,height,13,regular
260933651,building,yes,regular
260933651,height,3,regular
260937899,building,yes,regular
260937899,height,11,regular
260937901,building,yes,regular
260937901,height,10,regular
260937903,building,yes,regular
260937903,height,5,regular
260937904,building,yes,regular
260937904,height,9,regular
260937906,building,yes,regular
260937906,height,9,regular
260937908,building,yes,regular
260937908,height,8,regular
260937910,building,yes,regular
260937910,height,5,regular
260937912,city,San Francisco,addr
260937912,postcode,94133,addr
260937912,state,CA,addr
260937912,street,Gold Street,addr
260937912,building,yes,regular
260937912,height,12,regular
260940117,building,yes,regular
260940117,height,8,regular
260940118,building,yes,regular
260940118,height,13,regular
260940119,building,yes,regular
260940119,height,12,regular
260940120,building,yes,regular
260940120,height,13,regular
260940121,building,yes,regular
260940121,height,14,regular
260940122,building,yes,regular
260940122,height,13,regular
260940123,building,yes,regular
260940124,building,yes,regular
260940125,building,yes,regular
260940126,building,yes,regular
260940126,height,16,regular
260940127,building,yes,regular
260940128,building,yes,regular
260940128,height,6,regular
260940129,building,yes,regular
260940130,building,yes,regular
260940130,height,8,regular
260940131,building,yes,regular
260940131,height,8,regular
260940132,building,yes,regular
260940132,height,10,regular
260940133,building,yes,regular
260940134,building,yes,regular
260940134,height,15,regular
260940135,building,yes,regular
260940135,height,10,regular
260940136,building,yes,regular
260940137,building,yes,regular
260940137,height,13,regular
260940138,building,yes,regular
260940139,building,yes,regular
260940140,building,yes,regular
260940140,height,8,regular
260940141,building,yes,regular
260940141,height,15,regular
260940142,building,yes,regular
260940143,building,yes,regular
260940144,building,yes,regular
260940145,building,yes,regular
260940145,height,9,regular
260940146,building,yes,regular
260940147,building,yes,regular
260940148,building,yes,regular
260940148,height,6,regular
260960873,building,yes,regular
260960873,height,9,regular
260960874,building,yes,regular
260960874,height,12,regular
260960875,building,yes,regular
260960875,height,4,regular
260960876,city,San Francisco,addr
260960876,housenumber,69,addr
260960876,postcode,94103,addr
260960876,state,CA,addr
260960876,street,Duboce Avenue,addr
260960876,brand,KTM;Aprilia;Vespa;Piaggio,regular
260960876,building,yes,regular
260960876,description,"KTM, Aprilia, Vespa, Piaggio",regular
260960876,height,9,regular
260960876,clothes,yes,motorcycle
260960876,parts,yes,motorcycle
260960876,repair,yes,motorcycle
260960876,sales,yes;used,motorcycle
260960876,name,Scuderia West,regular
260960876,opening_hours,"Tu-Fr 10:00-18:30; Sa 10:00-18:00; Su,Mo,PH off",regular
260960876,phone,+1 415 6217223,regular
260960876,shop,motorcycle,regular
260960876,website,https://www.scuderiawest.com/,regular
260960877,building,yes,regular
260960878,building,yes,regular
260960878,height,11,regular
260960879,building,yes,regular
260960879,height,11,regular
260963207,building,yes,regular
260963207,height,17,regular
260964508,building,yes,regular
260964508,height,11,regular
260964509,building,yes,regular
260964509,height,11,regular
260964510,building,yes,regular
260964511,building,yes,regular
260964511,height,11,regular
260964512,building,yes,regular
260964512,height,12,regular
260964513,building,yes,regular
260964513,height,12,regular
260964514,building,yes,regular
260964515,building,yes,regular
260964515,height,9,regular
260964516,building,yes,regular
260964516,height,11,regular
260964517,building,yes,regular
260964518,building,yes,regular
260964518,height,10,regular
260964519,building,yes,regular
260964519,height,10,regular
260964520,building,yes,regular
260964520,height,9,regular
260964521,building,yes,regular
260964522,building,yes,regular
260964522,height,7,regular
260967542,city,San Francisco,addr
260967542,postcode,94133,addr
260967542,state,CA,addr
260967542,building,yes,regular
260967544,city,San Francisco,addr
260967544,postcode,94133,addr
260967544,state,CA,addr
260967544,building,yes,regular
260967544,height,11,regular
260967546,city,San Francisco,addr
260967546,postcode,94133,addr
260967546,state,CA,addr
260967546,street,Powell Street,addr
260967546,building,yes,regular
260968862,building,yes,regular
260968863,building,yes,regular
260968864,building,yes,regular
260968865,building,yes,regular
260968866,building,yes,regular
260968866,height,10,regular
260968867,building,yes,regular
260968867,height,11,regular
260968868,building,yes,regular
260968868,height,11,regular
260968869,building,yes,regular
260968869,height,8,regular
260968870,building,yes,regular
260968870,height,12,regular
260968871,building,yes,regular
260968871,height,12,regular
260968872,building,yes,regular
260968872,height,12,regular
260968873,building,yes,regular
260968874,building,yes,regular
260968874,height,13,regular
260968875,building,yes,regular
260968875,height,12,regular
260968876,building,yes,regular
260968877,building,yes,regular
260968877,height,12,regular
260968878,building,yes,regular
260968879,building,yes,regular
260968880,building,yes,regular
260968880,height,8,regular
260968881,building,yes,regular
260968881,height,13,regular
260968882,building,yes,regular
260968883,building,yes,regular
260968883,height,11,regular
260968884,building,yes,regular
260968885,building,yes,regular
260968885,height,4,regular
260968886,building,yes,regular
260968886,height,11,regular
260968887,building,yes,regular
260968887,height,7,regular
260968888,building,yes,regular
260968888,height,11,regular
260968889,building,yes,regular
260968889,height,6,regular
260968890,building,yes,regular
260968891,building,yes,regular
260968891,height,8,regular
260971399,building,yes,regular
260971401,city,San Francisco,addr
260971401,postcode,94133,addr
260971401,state,CA,addr
260971401,street,Jackson Street,addr
260971401,building,yes,regular
260971403,city,San Francisco,addr
260971403,postcode,94133,addr
260971403,state,CA,addr
260971403,street,Jackson Street,addr
260971403,building,yes,regular
260971406,city,San Francisco,addr
260971406,postcode,94133,addr
260971406,state,CA,addr
260971406,street,John Street,addr
260971406,building,yes,regular
260971408,city,San Francisco,addr
260971408,postcode,94133,addr
260971408,state,CA,addr
260971408,street,John Street,addr
260971408,building,yes,regular
260971411,city,San Francisco,addr
260971411,postcode,94133,addr
260971411,state,CA,addr
260971411,building,yes,regular
260971413,city,San Francisco,addr
260971413,postcode,94133,addr
260971413,state,CA,addr
260971413,street,Jackson Street,addr
260971413,building,yes,regular
260971416,city,San Francisco,addr
260971416,postcode,94133,addr
260971416,state,CA,addr
260971416,street,Jackson Street,addr
260971416,building,yes,regular
260971418,city,San Francisco,addr
260971418,postcode,94133,addr
260971418,state,CA,addr
260971418,street,John Street,addr
260971418,building,yes,regular
260971419,city,San Francisco,addr
260971419,postcode,94133,addr
260971419,state,CA,addr
260971419,street,Jackson Street,addr
260971419,building,yes,regular
260971421,city,San Francisco,addr
260971421,postcode,94133,addr
260971421,state,CA,addr
260971421,street,Jackson Street,addr
260971421,building,yes,regular
260971424,city,San Francisco,addr
260971424,postcode,94133,addr
260971424,state,CA,addr
260971424,street,John Street,addr
260971424,building,yes,regular
260971425,city,San Francisco,addr
260971425,postcode,94133,addr
260971425,state,CA,addr
260971425,street,Jackson Street,addr
260971425,building,yes,regular
260971429,city,San Francisco,addr
260971429,postcode,94133,addr
260971429,state,CA,addr
260971429,street,Jackson Street,addr
260971429,building,yes,regular
260971432,city,San Francisco,addr
260971432,postcode,94133,addr
260971432,state,CA,addr
260971432,building,yes,regular
260971436,city,San Francisco,addr
260971436,postcode,94133,addr
260971436,state,CA,addr
260971436,street,John Street,addr
260971436,building,yes,regular
260971437,city,San Francisco,addr
260971437,postcode,94133,addr
260971437,state,CA,addr
